split  input_noise  n_agents            protocol  tasks  solve_rate  mean_rounds  median_rounds  mean_ratio_to_lower_bound  mean_duplicate_fraction  mean_map_cosine  mean_top1_accuracy
  ood         0.00         4     oracle_previous      6    1.000000     6.000000            6.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.00         4     pooled_goal_map      6    1.000000    44.000000           45.5                   7.333333                 0.861541         0.086276            0.059028
  ood         0.00         4        raw_previous      6    1.000000    11.000000           11.0                   1.833333                 0.449495              NaN                 NaN
  ood         0.00         4 relational_pair_map      6    1.000000     6.000000            6.0                   1.000000                 0.000000         0.985829            1.000000
  ood         0.00         4 relational_task_map      6    1.000000     6.000000            6.0                   1.000000                 0.000000         0.987713            1.000000
  ood         0.00         4          static_map      6    1.000000    42.500000           44.5                   7.083333                 0.855746         0.067005            0.061343
  ood         0.00         8     oracle_previous      6    1.000000     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.00         8     pooled_goal_map      6    1.000000    22.166667           23.0                   7.388889                 0.862467         0.086276            0.059028
  ood         0.00         8        raw_previous      6    1.000000     5.833333            6.0                   1.944444                 0.483333              NaN                 NaN
  ood         0.00         8 relational_pair_map      6    1.000000     3.000000            3.0                   1.000000                 0.000000         0.985829            1.000000
  ood         0.00         8 relational_task_map      6    1.000000     3.000000            3.0                   1.000000                 0.000000         0.987713            1.000000
  ood         0.00         8          static_map      6    1.000000    21.333333           22.5                   7.111111                 0.856229         0.067005            0.061343
  ood         0.00        16     oracle_previous      6    1.000000     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.00        16     pooled_goal_map      6    1.000000    11.666667           12.0                   5.833333                 0.863300         0.086276            0.059028
  ood         0.00        16        raw_previous      6    1.000000     3.000000            3.0                   1.500000                 0.500000              NaN                 NaN
  ood         0.00        16 relational_pair_map      6    1.000000     2.000000            2.0                   1.000000                 0.000000         0.985829            1.000000
  ood         0.00        16 relational_task_map      6    1.000000     2.000000            2.0                   1.000000                 0.000000         0.987713            1.000000
  ood         0.00        16          static_map      6    1.000000    11.333333           12.0                   5.666667                 0.859055         0.067005            0.061343
  ood         0.10         1     oracle_previous      6    1.000000    24.000000           24.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.10         1     pooled_goal_map      6    0.833333   177.000000          182.0                   7.375000                 0.863060         0.084327            0.062500
  ood         0.10         1        raw_previous      6    1.000000    34.333333           33.5                   1.430556                 0.286105              NaN                 NaN
  ood         0.10         1 relational_pair_map      6    1.000000    24.000000           24.0                   1.000000                 0.000000         0.988868            1.000000
  ood         0.10         1 relational_task_map      6    1.000000    24.000000           24.0                   1.000000                 0.000000         0.989352            1.000000
  ood         0.10         1          static_map      6    1.000000   174.333333          179.5                   7.263889                 0.860082         0.076609            0.062500
  ood         0.10         2     oracle_previous      6    1.000000    12.000000           12.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.10         2     pooled_goal_map      6    1.000000    89.166667           91.0                   7.430556                 0.862996         0.084327            0.062500
  ood         0.10         2        raw_previous      6    1.000000    17.333333           17.0                   1.444444                 0.292460              NaN                 NaN
  ood         0.10         2 relational_pair_map      6    1.000000    12.000000           12.0                   1.000000                 0.000000         0.988868            1.000000
  ood         0.10         2 relational_task_map      6    1.000000    12.000000           12.0                   1.000000                 0.000000         0.989352            1.000000
  ood         0.10         2          static_map      6    1.000000    87.500000           90.0                   7.291667                 0.860670         0.076609            0.062500
  ood         0.10         4     oracle_previous      6    1.000000     6.000000            6.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.10         4     pooled_goal_map      6    1.000000    44.666667           45.5                   7.444444                 0.863435         0.084327            0.062500
  ood         0.10         4        raw_previous      6    1.000000     8.833333            8.5                   1.472222                 0.305123              NaN                 NaN
  ood         0.10         4 relational_pair_map      6    1.000000     6.000000            6.0                   1.000000                 0.000000         0.988868            1.000000
  ood         0.10         4 relational_task_map      6    1.000000     6.000000            6.0                   1.000000                 0.000000         0.989352            1.000000
  ood         0.10         4          static_map      6    1.000000    44.000000           45.0                   7.333333                 0.861611         0.076609            0.062500
  ood         0.10         8     oracle_previous      6    1.000000     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.10         8     pooled_goal_map      6    1.000000    22.500000           23.0                   7.500000                 0.864401         0.084327            0.062500
  ood         0.10         8        raw_previous      6    1.000000     4.666667            4.5                   1.555556                 0.341667              NaN                 NaN
  ood         0.10         8 relational_pair_map      6    1.000000     3.000000            3.0                   1.000000                 0.000000         0.988868            1.000000
  ood         0.10         8 relational_task_map      6    1.000000     3.000000            3.0                   1.000000                 0.000000         0.989352            1.000000
  ood         0.10         8          static_map      6    1.000000    22.333333           23.0                   7.444444                 0.863549         0.076609            0.062500
  ood         0.10        16     oracle_previous      6    1.000000     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.10        16     pooled_goal_map      6    1.000000    11.833333           12.0                   5.916667                 0.865113         0.084327            0.062500
  ood         0.10        16        raw_previous      6    1.000000     2.500000            2.5                   1.250000                 0.375000              NaN                 NaN
  ood         0.10        16 relational_pair_map      6    1.000000     2.000000            2.0                   1.000000                 0.000000         0.988868            1.000000
  ood         0.10        16 relational_task_map      6    1.000000     2.000000            2.0                   1.000000                 0.000000         0.989352            1.000000
  ood         0.10        16          static_map      6    1.000000    11.833333           12.0                   5.916667                 0.865371         0.076609            0.062500
  ood         0.20         1     oracle_previous      6    1.000000    24.000000           24.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.20         1     pooled_goal_map      6    0.666667   190.333333          195.0                   7.930556                 0.875175         0.075602            0.052083
  ood         0.20         1        raw_previous      6    1.000000    40.333333           37.5                   1.680556                 0.397197              NaN                 NaN
  ood         0.20         1 relational_pair_map      6    1.000000    24.000000           24.0                   1.000000                 0.000000         0.926469            0.966435
  ood         0.20         1 relational_task_map      6    1.000000    24.000000           24.0                   1.000000                 0.000000         0.953775            0.980324
  ood         0.20         1          static_map      6    0.833333   183.333333          185.0                   7.638889                 0.868991         0.074715            0.054398
  ood         0.20         2     oracle_previous      6    1.000000    12.000000           12.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.20         2     pooled_goal_map      6    1.000000    96.333333           97.5                   8.027778                 0.874931         0.075602            0.052083
  ood         0.20         2        raw_previous      6    1.000000    20.500000           19.0                   1.708333                 0.406433              NaN                 NaN
  ood         0.20         2 relational_pair_map      6    1.000000    12.000000           12.0                   1.000000                 0.000000         0.926469            0.966435
  ood         0.20         2 relational_task_map      6    1.000000    12.000000           12.0                   1.000000                 0.000000         0.953775            0.980324
  ood         0.20         2          static_map      6    1.000000    92.500000           93.0                   7.708333                 0.869267         0.074715            0.054398
  ood         0.20         4     oracle_previous      6    1.000000     6.000000            6.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.20         4     pooled_goal_map      6    1.000000    48.500000           49.0                   8.083333                 0.875756         0.075602            0.052083
  ood         0.20         4        raw_previous      6    1.000000    10.500000           10.0                   1.750000                 0.422222              NaN                 NaN
  ood         0.20         4 relational_pair_map      6    1.000000     6.000000            6.0                   1.000000                 0.000000         0.926469            0.966435
  ood         0.20         4 relational_task_map      6    1.000000     6.000000            6.0                   1.000000                 0.000000         0.953775            0.980324
