split  input_noise  n_agents            protocol  tasks  solve_rate  mean_rounds  median_rounds  mean_ratio_to_lower_bound  mean_duplicate_fraction  mean_map_cosine  mean_top1_accuracy
  ood         0.00         8        raw_previous      6         1.0     3.000000            3.0                   1.000000                 0.000000              NaN                 NaN
  ood         0.00         8 relational_pair_map      6         1.0     3.000000            3.0                   1.000000                 0.000000         0.988236            1.000000
  ood         0.00         8 relational_task_map      6         1.0     3.000000            3.0                   1.000000                 0.000000         0.986124            1.000000
  ood         0.00         8          static_map      6         1.0    16.666667           16.0                   5.555556                 0.815460         0.070724            0.053241
  ood         0.00        16     oracle_previous      6         1.0     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.00        16     pooled_goal_map      6         1.0     8.666667            9.0                   4.333333                 0.809757         0.083631            0.061343
  ood         0.00        16        raw_previous      6         1.0     2.000000            2.0                   1.000000                 0.250000              NaN                 NaN
  ood         0.00        16 relational_pair_map      6         1.0     2.000000            2.0                   1.000000                 0.000000         0.988236            1.000000
  ood         0.00        16 relational_task_map      6         1.0     2.000000            2.0                   1.000000                 0.000000         0.986124            1.000000
  ood         0.00        16          static_map      6         1.0     9.000000            8.5                   4.500000                 0.817841         0.070724            0.053241
  ood         0.10         1     oracle_previous      6         1.0    24.000000           24.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.10         1     pooled_goal_map      6         1.0   118.333333          118.0                   4.930556                 0.782436         0.085102            0.063657
  ood         0.10         1        raw_previous      6         1.0    24.000000           24.0                   1.000000                 0.000000              NaN                 NaN
  ood         0.10         1 relational_pair_map      6         1.0    24.000000           24.0                   1.000000                 0.000000         0.990337            1.000000
  ood         0.10         1 relational_task_map      6         1.0    24.000000           24.0                   1.000000                 0.000000         0.988481            1.000000
  ood         0.10         1          static_map      6         1.0   118.333333          118.5                   4.930556                 0.790414         0.073172            0.057870
  ood         0.10         2     oracle_previous      6         1.0    12.000000           12.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.10         2     pooled_goal_map      6         1.0    59.333333           59.0                   4.944444                 0.783576         0.085102            0.063657
  ood         0.10         2        raw_previous      6         1.0    12.000000           12.0                   1.000000                 0.000000              NaN                 NaN
  ood         0.10         2 relational_pair_map      6         1.0    12.000000           12.0                   1.000000                 0.000000         0.990337            1.000000
  ood         0.10         2 relational_task_map      6         1.0    12.000000           12.0                   1.000000                 0.000000         0.988481            1.000000
  ood         0.10         2          static_map      6         1.0    59.333333           59.5                   4.944444                 0.791309         0.073172            0.057870
  ood         0.10         4     oracle_previous      6         1.0     6.000000            6.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.10         4     pooled_goal_map      6         1.0    29.833333           29.5                   4.972222                 0.784263         0.085102            0.063657
  ood         0.10         4        raw_previous      6         1.0     6.000000            6.0                   1.000000                 0.000000              NaN                 NaN
  ood         0.10         4 relational_pair_map      6         1.0     6.000000            6.0                   1.000000                 0.000000         0.990337            1.000000
  ood         0.10         4 relational_task_map      6         1.0     6.000000            6.0                   1.000000                 0.000000         0.988481            1.000000
  ood         0.10         4          static_map      6         1.0    30.000000           30.0                   5.000000                 0.793264         0.073172            0.057870
  ood         0.10         8     oracle_previous      6         1.0     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.10         8     pooled_goal_map      6         1.0    15.166667           15.0                   5.055556                 0.789144         0.085102            0.063657
  ood         0.10         8        raw_previous      6         1.0     3.000000            3.0                   1.000000                 0.000000              NaN                 NaN
  ood         0.10         8 relational_pair_map      6         1.0     3.000000            3.0                   1.000000                 0.000000         0.990337            1.000000
  ood         0.10         8 relational_task_map      6         1.0     3.000000            3.0                   1.000000                 0.000000         0.988481            1.000000
  ood         0.10         8          static_map      6         1.0    15.166667           15.0                   5.055556                 0.796139         0.073172            0.057870
  ood         0.10        16     oracle_previous      6         1.0     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.10        16     pooled_goal_map      6         1.0     8.333333            8.0                   4.166667                 0.798085         0.085102            0.063657
  ood         0.10        16        raw_previous      6         1.0     2.000000            2.0                   1.000000                 0.250000              NaN                 NaN
  ood         0.10        16 relational_pair_map      6         1.0     2.000000            2.0                   1.000000                 0.000000         0.990337            1.000000
  ood         0.10        16 relational_task_map      6         1.0     2.000000            2.0                   1.000000                 0.000000         0.988481            1.000000
  ood         0.10        16          static_map      6         1.0     8.333333            8.5                   4.166667                 0.802739         0.073172            0.057870
  ood         0.20         1     oracle_previous      6         1.0    24.000000           24.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.20         1     pooled_goal_map      6         1.0   126.000000          130.0                   5.250000                 0.804068         0.076957            0.065972
  ood         0.20         1        raw_previous      6         1.0    24.000000           24.0                   1.000000                 0.000000              NaN                 NaN
  ood         0.20         1 relational_pair_map      6         1.0    35.000000           26.5                   1.458333                 0.178103         0.948553            0.974537
  ood         0.20         1 relational_task_map      6         1.0    35.333333           26.5                   1.472222                 0.186436         0.970560            0.987269
  ood         0.20         1          static_map      6         1.0   138.333333          141.5                   5.763889                 0.823849         0.070934            0.053241
  ood         0.20         2     oracle_previous      6         1.0    12.000000           12.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.20         2     pooled_goal_map      6         1.0    63.166667           65.0                   5.263889                 0.804735         0.076957            0.065972
  ood         0.20         2        raw_previous      6         1.0    12.000000           12.0                   1.000000                 0.000000              NaN                 NaN
  ood         0.20         2 relational_pair_map      6         1.0    17.666667           13.5                   1.472222                 0.183333         0.948553            0.974537
  ood         0.20         2 relational_task_map      6         1.0    17.833333           13.5                   1.486111                 0.191667         0.970560            0.987269
  ood         0.20         2          static_map      6         1.0    69.333333           71.0                   5.777778                 0.824371         0.070934            0.053241
